image,label,elbow_right,elbow_left,shoulder_right,shoulder_left,hip_right,hip_left,knee_right,knee_left
File29.png,Pincha_Mayurasana,47.8,65.85,122.79,135.28,108.51,105.72,174.93,175.53
File3.png,Pincha_Mayurasana,60.63,63.5,137.02,140.36,141.19,144.7,174.05,174.81
File30.png,Pincha_Mayurasana,69.38,84.67,166.91,177.57,177.95,177.26,174.93,173.96
File32.png,Pincha_Mayurasana,40.82,36.62,89.85,99.24,110.08,115.12,177.22,176.97
File33.png,Pincha_Mayurasana,115.72,86.82,179.23,179.72,121.24,123.54,168.0,160.32
File34.png,Pincha_Mayurasana,87.97,87.66,163.29,160.25,179.92,177.66,151.97,156.55
File4.png,Pincha_Mayurasana,91.13,73.93,177.9,168.21,147.55,145.96,166.56,178.8
File5.png,Pincha_Mayurasana,49.36,51.67,153.81,157.78,163.56,157.25,142.73,143.28
File6.png,Pincha_Mayurasana,75.3,62.21,164.35,159.97,167.71,167.42,163.08,170.24
File7.png,Pincha_Mayurasana,85.27,129.97,172.33,166.3,111.81,134.38,169.88,165.57
File8.png,Pincha_Mayurasana,88.15,78.81,173.42,176.4,164.43,162.61,178.7,176.69
File9.png,Pincha_Mayurasana,66.49,90.73,123.82,135.4,100.06,98.67,176.83,169.31
File1.png,Salamba_Bhujangasana,119.85,90.94,29.29,34.87,127.24,121.84,155.73,178.37
File10.png,Salamba_Bhujangasana,158.04,142.15,16.07,17.0,16.85,94.99,175.49,15.34
File11.png,Salamba_Bhujangasana,155.12,133.68,12.5,23.5,48.35,56.7,160.62,151.26
File12.png,Salamba_Bhujangasana,35.13,68.32,28.84,20.51,150.3,161.54,170.39,176.62
File13.png,Salamba_Bhujangasana,102.03,119.79,26.5,24.03,120.77,123.66,174.94,179.09
File14.png,Salamba_Bhujangasana,115.72,98.19,38.99,37.7,129.63,127.93,164.92,165.5
File15.png,Salamba_Bhujangasana,157.13,101.39,20.02,22.03,102.41,133.69,142.95,147.14
File16.png,Salamba_Bhujangasana,113.95,98.33,26.34,24.86,118.0,114.84,168.08,171.24
File17.png,Salamba_Bhujangasana,174.61,168.49,16.84,29.51,124.52,128.67,163.75,147.83
File18.png,Salamba_Bhujangasana,152.68,122.8,17.32,20.32,3.86,21.47,76.27,167.7
File19.png,Salamba_Bhujangasana,124.91,131.75,9.4,25.6,86.9,99.47,175.74,167.27
File2.png,Salamba_Bhujangasana,118.4,176.96,1.56,33.7,63.56,152.18,168.26,158.84
File20.png,Salamba_Bhujangasana,105.8,109.42,24.94,21.8,119.82,121.63,172.74,168.54
File21.png,Salamba_Bhujangasana,97.51,119.75,31.71,29.47,118.03,120.22,170.67,171.28
File22.png,Salamba_Bhujangasana,133.53,64.51,44.93,51.68,152.68,162.12,169.91,140.74
File23.png,Salamba_Bhujangasana,84.14,93.89,7.29,8.86,175.98,168.95,141.84,151.54
File24.png,Salamba_Bhujangasana,150.23,162.51,20.71,14.9,73.97,8.22,163.06,20.14
File25.png,Salamba_Bhujangasana,93.21,120.54,36.35,34.98,129.06,131.79,171.27,174.33
File28.png,Salamba_Bhujangasana,87.9,112.0,36.37,32.04,125.17,126.63,179.83,171.84
File29.png,Salamba_Bhujangasana,165.48,158.16,35.16,26.74,119.17,16.72,159.23,3.25
File3.png,Salamba_Bhujangasana,104.52,146.51,23.03,25.04,98.71,119.22,172.89,162.82
File30.png,Salamba_Bhujangasana,91.26,120.94,63.63,59.18,147.89,145.67,75.57,76.25
File31.png,Salamba_Bhujangasana,155.79,159.54,11.33,12.06,108.76,136.6,167.17,120.45
File32.png,Salamba_Bhujangasana,96.98,119.46,33.26,27.68,123.62,120.75,167.68,164.27
File33.png,Salamba_Bhujangasana,108.17,158.86,19.3,14.18,110.84,115.2,175.47,159.82
File34.png,Salamba_Bhujangasana,154.91,119.72,47.84,46.71,143.07,150.08,157.02,145.76
File35.png,Salamba_Bhujangasana,130.33,105.17,45.58,46.13,147.98,142.33,153.64,160.55
File36.png,Salamba_Bhujangasana,130.18,127.71,9.08,7.3,134.46,129.81,170.13,170.98
File37.png,Salamba_Bhujangasana,161.09,159.11,17.08,15.59,119.1,117.12,168.5,172.93
File38.png,Salamba_Bhujangasana,148.69,143.17,5.74,5.39,121.9,121.16,171.75,175.05
File39.png,Salamba_Bhujangasana,61.75,170.36,15.18,28.01,109.37,130.94,152.62,117.24
File4.png,Salamba_Bhujangasana,118.75,98.45,34.71,35.06,133.21,131.63,175.09,169.8
File40.png,Salamba_Bhujangasana,126.19,139.5,14.85,29.98,95.14,103.18,172.78,179.42
File42.png,Salamba_Bhujangasana,128.11,156.9,26.01,19.5,109.15,103.4,155.99,147.2
File43.png,Salamba_Bhujangasana,151.09,155.68,10.52,9.05,121.36,125.86,167.81,165.54
File44.jpeg,Salamba_Bhujangasana,100.6,113.57,49.67,48.6,142.64,143.11,169.44,173.02
File45.png,Salamba_Bhujangasana,167.23,172.7,18.48,20.66,131.44,130.11,165.48,165.53
File46.png,Salamba_Bhujangasana,167.07,173.44,24.89,35.89,109.84,94.0,173.91,152.77
File47.png,Salamba_Bhujangasana,179.43,172.62,6.14,21.63,102.99,53.34,138.85,141.34
File48.png,Salamba_Bhujangasana,162.47,174.69,16.38,3.63,120.06,147.75,163.46,172.51
File49.png,Salamba_Bhujangasana,122.96,104.62,26.34,27.44,126.5,131.04,157.65,149.51
File5.png,Salamba_Bhujangasana,122.55,92.7,36.62,35.95,137.97,131.54,165.1,160.89
File50.png,Salamba_Bhujangasana,154.48,106.68,25.52,31.5,71.07,123.13,12.75,51.76
File6.png,Salamba_Bhujangasana,138.06,128.84,9.69,27.49,110.87,106.19,172.28,169.86
File7.png,Salamba_Bhujangasana,157.79,157.68,11.69,14.2,106.12,116.99,168.46,160.89
File8.png,Salamba_Bhujangasana,109.74,96.87,28.52,30.66,136.39,130.99,150.92,166.12
File9.png,Salamba_Bhujangasana,128.54,91.47,22.13,29.04,121.07,125.54,176.45,176.47
File1.png,Salamba_Sarvangasana,45.23,59.07,61.01,38.61,132.66,131.97,162.46,169.73
File10.png,Salamba_Sarvangasana,54.49,37.51,53.68,64.04,117.57,120.68,134.66,128.19
File11.png,Salamba_Sarvangasana,33.49,24.37,68.58,64.0,135.9,117.73,129.98,119.14
File12.png,Salamba_Sarvangasana,142.58,118.8,15.41,20.1,55.14,93.7,70.07,123.97
File13.png,Salamba_Sarvangasana,171.78,160.83,31.23,25.85,115.73,125.6,172.21,163.72
File14.png,Salamba_Sarvangasana,171.64,171.73,31.48,37.19,147.88,130.67,129.03,117.91
File15.png,Salamba_Sarvangasana,44.37,36.96,82.76,77.84,173.72,168.65,169.81,169.4
File16.png,Salamba_Sarvangasana,48.75,30.82,73.8,81.51,163.3,160.77,171.91,167.75
File18.png,Salamba_Sarvangasana,176.84,175.63,73.97,78.83,140.11,146.33,171.32,175.13
File19.png,Salamba_Sarvangasana,128.1,151.76,23.19,31.03,97.18,112.46,154.98,161.9
File2.png,Salamba_Sarvangasana,60.0,66.69,57.96,60.01,156.41,151.63,177.7,174.25
File20.png,Salamba_Sarvangasana,44.72,66.41,104.21,161.33,164.36,171.38,175.03,175.32
File21.png,Salamba_Sarvangasana,65.09,136.04,97.11,65.77,162.94,166.64,145.28,177.46
File22.png,Salamba_Sarvangasana,52.74,48.4,119.19,125.68,54.56,126.34,166.33,84.06
File24.png,Salamba_Sarvangasana,172.69,175.11,57.81,55.15,106.2,116.94,132.93,147.55
File25.png,Salamba_Sarvangasana,59.41,87.88,46.28,42.38,96.43,111.53,139.08,169.33
File26.png,Salamba_Sarvangasana,131.31,48.93,32.8,57.08,100.39,118.48,135.12,141.5
File27.png,Salamba_Sarvangasana,49.79,42.66,76.87,85.98,158.87,159.86,168.13,165.4
File29.png,Salamba_Sarvangasana,143.74,164.03,11.57,15.59,124.06,156.92,103.73,40.28
File30.png,Salamba_Sarvangasana,112.17,45.03,3.53,3.74,24.33,35.39,49.51,157.07
File31.png,Salamba_Sarvangasana,77.18,48.97,59.49,66.95,145.0,142.67,165.86,158.03
File32.png,Salamba_Sarvangasana,111.46,46.56,7.56,1.57,13.33,23.87,36.58,128.74
File33.png,Salamba_Sarvangasana,179.05,149.8,36.65,29.29,113.22,100.65,178.19,169.44
File34.png,Salamba_Sarvangasana,143.77,139.78,7.16,7.18,40.33,48.9,59.67,112.36
File36.png,Salamba_Sarvangasana,34.88,33.14,91.92,80.8,92.79,170.88,176.99,173.68
File37.png,Salamba_Sarvangasana,131.27,45.64,42.75,51.63,112.75,92.98,160.5,123.21
File38.png,Salamba_Sarvangasana,47.49,57.29,69.59,57.84,91.57,98.11,63.97,109.04
File4.png,Salamba_Sarvangasana,53.84,45.5,58.66,69.73,138.18,145.52,166.4,166.1
File40.png,Salamba_Sarvangasana,140.79,49.53,1.1,14.87,51.36,114.08,70.63,77.84
File41.png,Salamba_Sarvangasana,46.95,61.69,52.46,49.19,114.3,119.37,157.56,165.96
File42.png,Salamba_Sarvangasana,51.67,51.9,76.73,52.29,147.94,124.26,172.0,160.84
File44.png,Salamba_Sarvangasana,68.5,50.55,56.3,62.23,122.06,124.53,160.41,157.99
File45.png,Salamba_Sarvangasana,178.83,176.9,14.78,23.23,119.01,119.9,13.58,13.02
File46.png,Salamba_Sarvangasana,53.11,36.25,67.96,75.05,148.76,139.36,161.49,159.11
File47.png,Salamba_Sarvangasana,100.58,69.24,37.47,47.78,102.83,60.58,124.43,36.94
File48.png,Salamba_Sarvangasana,53.52,147.11,2.79,15.38,49.0,42.08,153.84,102.74
File49.png,Salamba_Sarvangasana,71.2,66.68,43.57,49.32,113.65,112.1,166.35,160.43
File5.png,Salamba_Sarvangasana,162.3,158.18,56.15,66.72,45.94,57.03,114.9,116.2
File50.png,Salamba_Sarvangasana,79.28,127.94,16.04,9.23,50.85,43.86,179.78,171.97
File51.png,Salamba_Sarvangasana,54.47,35.59,58.91,75.69,137.05,143.56,163.77,161.21
File52.png,Salamba_Sarvangasana,76.09,161.47,56.38,76.71,157.26,165.06,170.45,168.08
File53.png,Salamba_Sarvangasana,175.05,132.74,0.9,156.2,171.23,174.31,101.57,79.12
File54.png,Salamba_Sarvangasana,36.75,29.76,69.99,72.46,155.42,163.29,171.85,176.91
File56.png,Salamba_Sarvangasana,175.35,170.19,51.87,48.37,128.53,132.26,176.13,176.83
File57.png,Salamba_Sarvangasana,70.76,31.68,63.24,56.24,125.27,119.46,132.5,123.67
File58.png,Salamba_Sarvangasana,153.56,144.19,4.04,2.4,17.28,46.42,4.7,25.44
File6.png,Salamba_Sarvangasana,176.86,176.71,40.76,34.01,112.31,112.87,178.15,177.17
File7.png,Salamba_Sarvangasana,53.61,52.46,45.33,44.39,96.58,52.62,151.85,30.8
File8.png,Salamba_Sarvangasana,38.54,53.95,68.59,60.04,139.02,142.84,157.51,166.77
File9.png,Salamba_Sarvangasana,67.85,67.42,70.3,71.64,144.53,144.85,168.5,166.08
File1.png,Setu_Bandha_Sarvangasana,129.62,144.5,70.19,72.92,179.97,177.7,44.47,43.69
File10.png,Setu_Bandha_Sarvangasana,153.0,147.42,78.75,82.91,148.45,145.45,61.35,67.51
File11.png,Setu_Bandha_Sarvangasana,171.52,178.26,92.12,89.04,127.29,125.59,173.89,174.61
File12.png,Setu_Bandha_Sarvangasana,94.61,78.68,141.45,126.65,100.56,116.16,116.01,98.4
File13.png,Setu_Bandha_Sarvangasana,157.15,156.81,76.1,74.75,148.72,143.19,65.27,65.82
File14.png,Setu_Bandha_Sarvangasana,156.25,152.64,72.85,78.44,172.09,170.58,48.97,49.7
File15.png,Setu_Bandha_Sarvangasana,178.46,174.99,92.79,86.6,150.87,155.62,108.46,108.23
File16.png,Setu_Bandha_Sarvangasana,157.67,154.75,58.73,61.42,166.3,162.82,34.94,30.52
File17.png,Setu_Bandha_Sarvangasana,139.55,175.27,54.56,86.51,160.82,161.88,61.33,83.29
File18.png,Setu_Bandha_Sarvangasana,154.4,168.9,80.43,73.63,124.65,130.35,86.55,80.52
File19.png,Setu_Bandha_Sarvangasana,150.12,132.69,129.32,127.72,160.44,159.18,25.22,28.81
File2.png,Setu_Bandha_Sarvangasana,172.71,173.62,66.61,66.63,147.23,144.66,55.41,61.16
File20.png,Setu_Bandha_Sarvangasana,159.97,177.45,66.48,67.8,149.95,146.58,68.07,68.87
File21.png,Setu_Bandha_Sarvangasana,168.48,160.6,68.19,76.33,146.56,146.73,57.47,63.13
File22.png,Setu_Bandha_Sarvangasana,167.94,174.44,59.29,39.65,154.74,153.22,28.96,36.34
File23.png,Setu_Bandha_Sarvangasana,170.34,164.83,63.36,63.33,166.43,171.93,49.25,51.16
File24.png,Setu_Bandha_Sarvangasana,166.53,160.74,66.91,76.03,160.0,157.36,50.25,56.61
File25.png,Setu_Bandha_Sarvangasana,143.12,159.92,74.02,81.58,150.29,149.18,64.97,65.2
File26.png,Setu_Bandha_Sarvangasana,167.73,158.33,63.52,73.12,163.82,158.92,49.75,60.15
File27.png,Setu_Bandha_Sarvangasana,177.06,166.71,59.31,69.68,162.67,161.4,48.66,47.17
File28.png,Setu_Bandha_Sarvangasana,158.84,173.66,2.3,8.15,133.21,131.09,22.22,22.01
File29.png,Setu_Bandha_Sarvangasana,62.59,34.44,178.54,164.91,97.22,100.54,111.23,96.35
File3.png,Setu_Bandha_Sarvangasana,179.53,158.07,54.77,27.8,174.08,172.48,43.26,53.19
File30.png,Setu_Bandha_Sarvangasana,136.8,144.62,43.02,53.03,125.07,113.73,31.48,19.24
File31.png,Setu_Bandha_Sarvangasana,159.76,167.67,72.07,64.31,177.95,177.43,41.56,46.39
File32.png,Setu_Bandha_Sarvangasana,177.55,175.05,62.35,62.52,170.95,177.32,53.54,45.34
File33.png,Setu_Bandha_Sarvangasana,162.15,166.38,79.25,65.84,145.08,149.89,68.61,72.22
File35.png,Setu_Bandha_Sarvangasana,177.36,170.82,51.2,60.54,168.89,175.21,70.95,64.18
File36.png,Setu_Bandha_Sarvangasana,179.33,153.9,70.82,75.68,162.42,161.83,55.08,53.2
File37.png,Setu_Bandha_Sarvangasana,172.58,176.53,56.52,68.05,173.79,176.77,49.64,45.46
File38.png,Setu_Bandha_Sarvangasana,171.88,164.61,74.01,83.52,141.45,137.42,73.37,72.19
File39.png,Setu_Bandha_Sarvangasana,175.06,168.04,17.11,12.5,162.65,177.94,35.92,33.39
File4.png,Setu_Bandha_Sarvangasana,177.04,154.19,15.15,62.56,177.34,171.78,96.87,56.21
File40.png,Setu_Bandha_Sarvangasana,157.17,160.16,72.15,80.44,157.2,159.44,54.5,60.89
File41.png,Setu_Bandha_Sarvangasana,160.86,168.57,71.57,67.65,159.18,159.97,60.32,54.88
File42.png,Setu_Bandha_Sarvangasana,171.81,175.9,61.18,65.88,171.12,168.7,42.5,50.22
File43.png,Setu_Bandha_Sarvangasana,170.22,172.38,80.57,69.85,125.83,135.6,89.03,76.2
File44.png,Setu_Bandha_Sarvangasana,123.19,155.73,72.48,69.0,174.22,167.76,46.79,47.52
File45.png,Setu_Bandha_Sarvangasana,162.71,168.02,67.86,69.84,135.35,137.19,72.96,72.06
File46.png,Setu_Bandha_Sarvangasana,172.65,167.21,69.59,68.7,173.43,173.79,35.49,44.12
File47.png,Setu_Bandha_Sarvangasana,175.88,177.31,42.25,42.29,162.63,160.4,64.26,83.91
File48.jpg,Setu_Bandha_Sarvangasana,170.62,171.05,59.99,65.03,151.59,149.64,64.68,71.43
File49.jpg,Setu_Bandha_Sarvangasana,153.0,163.32,73.62,77.77,171.47,166.24,47.12,50.61
File5.png,Setu_Bandha_Sarvangasana,170.26,168.63,64.18,59.3,141.8,143.66,69.76,61.22
File50.jpg,Setu_Bandha_Sarvangasana,90.49,116.04,68.04,53.13,178.96,178.12,43.72,48.26
File52.jpg,Setu_Bandha_Sarvangasana,162.91,168.94,57.32,63.98,133.07,133.32,83.01,77.97
File54.jpg,Setu_Bandha_Sarvangasana,152.47,155.12,82.02,79.85,143.95,136.97,75.89,77.06
File55.jpg,Setu_Bandha_Sarvangasana,166.67,173.7,68.38,64.29,133.58,133.84,78.08,73.27
File6.png,Setu_Bandha_Sarvangasana,70.61,57.76,64.13,45.49,134.99,177.86,125.08,67.04
File7.png,Setu_Bandha_Sarvangasana,163.79,162.0,70.75,60.85,150.89,153.18,67.37,63.14
File8.png,Setu_Bandha_Sarvangasana,164.13,173.78,85.96,78.34,120.78,125.26,75.91,70.39
File9.png,Setu_Bandha_Sarvangasana,83.91,100.32,75.7,66.14,178.66,178.59,38.91,43.78
File1.jpeg,Sivasana,176.08,177.09,15.26,12.1,171.47,172.37,178.39,176.75
File10.jpeg,Sivasana,178.28,171.77,14.12,16.35,170.89,174.32,178.18,172.02
File11.jpeg,Sivasana,160.42,164.71,26.15,19.86,176.13,176.05,173.99,175.96
File12.jpeg,Sivasana,171.77,144.9,47.25,12.57,168.39,174.66,169.21,178.22
File13.jpeg,Sivasana,166.27,161.61,24.23,35.99,168.3,170.29,178.68,177.6
File14.jpeg,Sivasana,166.48,175.37,26.94,21.8,164.13,166.24,178.63,170.61
File15.jpeg,Sivasana,163.08,175.38,26.43,14.41,177.12,179.13,173.82,170.0
File16.jpeg,Sivasana,179.56,139.39,38.43,1.9,167.34,179.26,175.34,172.08
File2.png,Sivasana,170.76,168.66,12.6,21.58,178.05,174.32,177.66,173.78
File3.jpeg,Sivasana,162.07,160.8,170.43,158.39,163.16,162.39,178.86,174.44
File4.jpeg,Sivasana,175.51,158.12,10.09,34.14,169.96,171.16,174.2,176.64
File5.jpeg,Sivasana,159.23,170.82,13.68,30.14,175.04,176.98,176.75,174.92
File6.jpeg,Sivasana,127.19,157.11,53.46,36.32,175.73,171.57,178.53,174.46
File7.jpeg,Sivasana,167.41,134.5,47.95,14.97,158.72,172.31,174.26,177.13
File8.png,Sivasana,169.88,179.54,8.1,28.24,179.26,175.21,179.54,171.81
File9.jpeg,Sivasana,166.48,175.37,26.94,21.8,164.13,166.24,178.63,170.61
File1.jpeg,Supta_Kapotasana,149.36,155.69,12.89,18.08,62.46,32.22,53.94,39.32
File3.jpeg,Supta_Kapotasana,163.37,162.24,34.52,33.9,54.97,99.21,80.76,25.69
File4.jpeg,Supta_Kapotasana,115.24,124.54,1.37,13.24,43.79,66.55,99.45,117.46
File6.jpeg,Supta_Kapotasana,162.28,160.45,35.97,27.81,49.55,87.98,77.34,28.05
File7.jpeg,Supta_Kapotasana,118.37,97.35,8.5,5.85,56.85,83.95,129.91,47.72
File8.jpeg,Supta_Kapotasana,139.31,117.56,16.6,10.44,66.32,44.05,73.73,114.77
File9.jpeg,Supta_Kapotasana,146.21,153.63,13.23,18.11,102.58,49.48,171.26,59.55
File1.jpeg,Trikonasana,173.9,178.1,142.6,70.2,159.02,96.77,178.93,174.25
File10.jpeg,Trikonasana,175.55,173.46,89.98,131.82,69.74,145.05,173.51,174.5
File11.jpeg,Trikonasana,168.65,171.1,95.58,100.27,110.34,147.15,125.17,174.99
File12.jpeg,Trikonasana,175.71,163.87,94.54,98.58,133.29,86.61,177.17,105.64
File13.jpeg,Trikonasana,172.66,177.24,113.61,88.56,94.29,129.59,118.5,172.36
File14.jpeg,Trikonasana,176.05,167.26,100.45,110.08,128.38,93.53,177.67,103.12
File15.jpeg,Trikonasana,174.98,175.01,90.4,134.62,66.84,151.06,174.54,176.56
File16.jpeg,Trikonasana,179.77,172.12,126.66,79.21,148.17,74.13,173.14,173.81
File17.jpeg,Trikonasana,176.03,171.68,142.41,73.31,168.38,64.8,154.17,168.48
File18.jpeg,Trikonasana,174.24,178.66,101.64,118.21,87.42,84.18,178.13,175.07
File2.jpeg,Trikonasana,172.34,150.21,102.99,98.06,146.68,34.28,178.15,178.11
File3.jpeg,Trikonasana,174.56,169.45,108.48,112.39,95.55,82.95,176.61,172.67
File4.jpeg,Trikonasana,174.82,175.66,76.76,135.73,75.58,157.18,175.99,172.16
File5.jpeg,Trikonasana,173.4,176.59,72.13,124.03,62.72,176.2,173.6,168.59
File6.jpeg,Trikonasana,177.05,173.96,61.15,149.58,68.57,177.32,135.0,179.61
File7.jpeg,Trikonasana,155.38,168.64,94.5,111.04,45.26,177.34,158.33,177.93
File8.jpeg,Trikonasana,179.04,177.23,62.0,140.02,90.77,161.3,172.5,177.35
File9.jpeg,Trikonasana,170.95,173.11,114.32,93.61,43.38,115.1,175.26,178.69
File1.jpeg,Upavistha_Konasana,179.52,179.6,95.13,101.7,50.63,45.88,159.82,163.03
File10.jpeg,Upavistha_Konasana,175.07,176.34,9.87,11.31,100.53,96.42,175.61,177.94
File11.jpeg,Upavistha_Konasana,143.8,169.26,25.53,21.94,81.64,102.24,147.94,111.71
File12.jpeg,Upavistha_Konasana,160.41,156.83,25.77,58.72,71.07,101.47,108.93,157.44
File13.jpeg,Upavistha_Konasana,163.95,160.78,58.47,55.97,94.83,95.11,173.09,174.54
File14.jpeg,Upavistha_Konasana,142.63,160.24,15.67,3.47,86.04,86.58,176.7,177.46
File2.jpeg,Upavistha_Konasana,164.4,163.07,23.14,21.85,89.57,88.46,166.59,162.03
File4.jpeg,Upavistha_Konasana,105.23,149.85,123.8,179.7,2.3,36.2,167.15,4.33
File5.jpeg,Upavistha_Konasana,171.07,170.23,13.38,17.13,94.31,95.1,177.89,174.01
File6.jpeg,Upavistha_Konasana,155.87,174.89,25.77,17.99,99.72,96.03,167.99,168.5
File7.jpeg,Upavistha_Konasana,106.61,22.33,4.27,1.53,86.83,91.92,175.2,173.33
File8.jpeg,Upavistha_Konasana,160.04,141.86,21.71,19.49,125.43,99.36,113.02,85.01
File9.jpeg,Upavistha_Konasana,163.43,155.36,22.55,13.55,93.2,102.04,164.74,178.94
File10.png,Urdhva_Dhanurasana,167.96,162.44,151.2,153.67,92.02,91.48,135.17,137.78
File11.png,Urdhva_Dhanurasana,149.74,141.92,155.13,159.41,141.35,118.37,59.55,112.69
File13.png,Urdhva_Dhanurasana,146.66,159.21,163.79,155.53,89.68,83.86,125.13,127.71
File14.png,Urdhva_Dhanurasana,162.21,168.41,165.44,155.41,97.83,103.14,127.79,122.18
File15.png,Urdhva_Dhanurasana,143.98,146.39,147.55,146.1,112.94,114.4,124.31,121.54
File16.png,Urdhva_Dhanurasana,177.23,176.48,143.46,143.6,79.6,82.92,173.16,169.03
File17.png,Urdhva_Dhanurasana,163.76,166.67,163.98,165.26,102.6,98.15,126.01,129.82
File18.png,Urdhva_Dhanurasana,158.16,159.65,153.81,155.07,98.36,94.7,122.02,127.45
File19.png,Urdhva_Dhanurasana,165.88,162.92,163.66,163.12,87.75,99.85,136.8,120.77
File2.png,Urdhva_Dhanurasana,152.22,174.49,152.93,139.1,147.86,119.02,172.58,109.42
File20.png,Urdhva_Dhanurasana,155.38,171.81,74.82,66.56,123.63,118.02,73.38,82.25
File21.png,Urdhva_Dhanurasana,84.05,88.77,116.62,120.15,105.54,106.33,106.0,108.69
File22.jpeg,Urdhva_Dhanurasana,161.99,137.0,168.49,153.59,52.87,62.37,170.2,179.2
File23.png,Urdhva_Dhanurasana,165.8,172.82,147.05,145.81,109.64,105.31,128.75,130.93
File24.png,Urdhva_Dhanurasana,157.05,153.29,164.75,161.47,90.17,94.74,131.75,128.99
File25.png,Urdhva_Dhanurasana,161.52,164.25,148.51,146.07,88.94,89.32,158.84,160.72
File28.png,Urdhva_Dhanurasana,159.13,160.79,146.07,145.9,91.3,91.75,141.04,142.91
File3.png,Urdhva_Dhanurasana,139.42,147.6,71.73,29.99,86.8,140.45,149.65,144.71
File30.png,Urdhva_Dhanurasana,162.06,156.2,157.03,157.51,85.8,92.02,140.87,136.38
File31.png,Urdhva_Dhanurasana,154.1,161.35,169.8,166.38,85.13,72.55,131.86,148.4
File32.png,Urdhva_Dhanurasana,164.15,163.77,130.62,127.68,96.0,96.27,167.3,168.8
File34.png,Urdhva_Dhanurasana,162.88,164.97,153.34,154.01,88.25,84.66,134.25,137.66
File35.jpeg,Urdhva_Dhanurasana,150.69,176.64,148.97,138.85,136.98,131.93,123.31,136.55
File37.png,Urdhva_Dhanurasana,156.2,163.49,166.81,157.57,88.74,92.77,124.94,125.22
File38.png,Urdhva_Dhanurasana,168.97,166.55,156.4,153.93,83.77,83.14,138.06,136.76
File39.png,Urdhva_Dhanurasana,142.18,146.73,162.53,160.87,109.7,105.88,116.0,121.38
File4.png,Urdhva_Dhanurasana,157.16,163.83,172.98,171.36,82.89,87.52,136.55,131.36
File40.png,Urdhva_Dhanurasana,152.72,158.87,165.56,162.43,91.79,88.17,127.11,134.89
File41.png,Urdhva_Dhanurasana,151.3,145.98,152.28,154.55,96.92,100.57,124.94,123.79
File42.png,Urdhva_Dhanurasana,164.13,158.74,145.65,147.42,103.52,104.26,123.88,126.42
File43.png,Urdhva_Dhanurasana,168.43,165.93,155.88,158.15,89.85,85.84,146.96,151.22
File44.png,Urdhva_Dhanurasana,153.86,169.62,174.61,134.94,97.04,88.04,96.95,110.67
File45.png,Urdhva_Dhanurasana,156.53,166.36,170.94,158.55,85.85,100.24,136.31,122.32
File47.png,Urdhva_Dhanurasana,172.33,165.86,175.32,153.15,57.7,42.7,168.5,155.8
File48.png,Urdhva_Dhanurasana,155.92,157.43,169.8,159.67,84.95,93.27,128.86,124.14
File49.png,Urdhva_Dhanurasana,163.25,163.2,154.43,153.97,82.8,84.57,147.98,148.1
File50.png,Urdhva_Dhanurasana,158.08,161.0,161.41,116.49,17.91,63.14,144.9,148.99
File51.png,Urdhva_Dhanurasana,172.5,174.38,75.92,74.97,152.14,150.48,63.92,60.2
File55.png,Urdhva_Dhanurasana,167.23,162.45,134.99,140.01,97.55,97.96,173.01,172.32
File57.png,Urdhva_Dhanurasana,153.62,175.07,157.38,148.05,97.08,90.79,114.02,120.63
File58.png,Urdhva_Dhanurasana,163.37,172.11,144.93,141.07,74.2,74.46,175.79,169.19
File6.png,Urdhva_Dhanurasana,148.45,146.36,158.17,157.9,105.14,100.63,118.66,125.72
File7.png,Urdhva_Dhanurasana,139.97,144.88,154.25,150.93,115.92,105.45,138.99,164.75
File8.png,Urdhva_Dhanurasana,112.68,120.75,99.78,104.87,135.13,122.38,93.29,163.51
File9.png,Urdhva_Dhanurasana,116.22,100.13,126.44,137.16,100.89,95.31,116.58,121.73
File1.png,Urdhva_Mukha_Svsnssana,179.78,175.97,18.02,20.5,131.56,131.8,145.53,146.21
File10.png,Urdhva_Mukha_Svsnssana,173.1,171.81,10.6,9.65,125.65,124.41,177.54,177.92
File11.png,Urdhva_Mukha_Svsnssana,175.78,175.68,26.12,26.37,148.17,146.42,146.79,147.2
File12.png,Urdhva_Mukha_Svsnssana,179.71,178.69,19.61,19.33,120.77,123.43,179.87,176.76
File13.png,Urdhva_Mukha_Svsnssana,179.67,177.19,3.81,3.3,117.69,98.6,173.01,149.26
File14.png,Urdhva_Mukha_Svsnssana,171.12,173.38,22.53,23.78,118.02,122.66,162.38,159.56
File15.png,Urdhva_Mukha_Svsnssana,176.77,178.7,0.49,0.96,79.76,40.09,92.09,61.26
File16.png,Urdhva_Mukha_Svsnssana,83.93,177.87,11.16,6.81,67.58,6.97,73.14,33.17
File17.png,Urdhva_Mukha_Svsnssana,179.12,176.53,11.64,10.16,124.89,119.2,170.27,172.32
File18.png,Urdhva_Mukha_Svsnssana,174.94,174.08,3.99,3.3,107.09,117.22,156.72,150.21
File19.png,Urdhva_Mukha_Svsnssana,172.98,167.75,21.06,16.89,138.68,138.83,168.15,163.1
File2.png,Urdhva_Mukha_Svsnssana,178.16,177.58,7.29,6.96,131.35,142.2,168.69,161.97
File21.png,Urdhva_Mukha_Svsnssana,173.88,170.84,14.06,12.97,123.68,126.14,169.84,167.08
File22.png,Urdhva_Mukha_Svsnssana,171.72,176.3,27.13,23.38,121.02,123.23,178.23,177.65
